,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
217,https://m.weibo.cn/status/Itwo1exyk?mblogid=Itwo1exyk&luicode=10000011&lfid=1076032803301701,Mon Feb 10 10:06:03 +0800 2020,【#呼和浩特26人因防控失职被点名通报#，#呼和浩特卫健委主任被免职#】内蒙古呼和浩特市纪委监委9日发布通报，因疫情防控工作中失职失责、履职不力， 11家单位、26人被点名通报。给予呼和浩特市卫生健康委员会党组书记云文清党内警告处分；免去冯小红呼和浩特市卫生健康委员会主任职务；给予呼和浩特市卫生健康委员会党组成员、副主任王兴建党内严重警告处分。疫情防控工作中失职失责、履职不力， 11家单位、26人被点名通报,24326,2263,610,"['请对玩忽职守问责到底', '武汉市，百步亭', '其实我真的觉得国家已经做的很好了。几千个亿免费给治疗 不需要你花一分钱 每天不重样的给医护和病患搭配三餐 全国加一起已经开除700多个 监督不到位的🐶官 还有很多为人民做事的 我们本来什么忙都帮不上 这个时候就不要再跟风起哄， 给国家添乱了。', '顺便查查包头的吧', '内蒙古给力👍']"
218,https://m.weibo.cn/status/Itwkd5UFV?mblogid=Itwkd5UFV&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:56:40 +0800 2020,【#广东新增确诊31例#，#广东累计确诊1151例#】截至2月9日24时，全省累计报告新冠肺炎确诊病例1151例。2月9日当天全省新增确诊病例31例。新增确诊病例中，广州市9例、中山市5例、深圳市4例、惠州市3例、佛山市3例、珠海市2例、江门市2例、东莞市2例、茂名市1例。另有疑似病例169例。有3158名密切接触者正在接受医学观察。,8850,1468,787,"['广东一定要挺住，广东人顶起来', '广东有所缓和了', '怎么解决民用口罩问题，淘宝不发货或者没货，药店完全买不到或者被征收了，又说要我们带口罩，又不给我们买口罩，相信很多人再过几天都是要上班的，到时候没口罩，怎么办？不知道你们怎么想的，唉 帮忙顶上去⬆️', '能否请求广东破百人的城市限制一下公共交通还有进城人数呢？不要为了经济不管人员嘛', '云浮坚强，继续保持，加油']"
219,https://m.weibo.cn/status/Itwe3EhoL?mblogid=Itwe3EhoL&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:41:32 +0800 2020,【武汉，莫慌！我们共同战疫！】在疫情防控阻击战面前，中国的医务工作者第一时间冲锋在前，人民解放军挺身而出，16个省对口支援湖北。截至昨天，全国各地累计调派11921名医护人员驰援湖北。一方有难、八方驰援！钟南山说，武汉是能过关的！让我们一起坚守共赢胜利！ 人民日报的微博视频,9347,1045,1663,"['百步亭？', '关注一下百步亭，如果是假的就辟谣', '请关注一下百步亭 谢谢', '樱花会再次盛开 早起的人们依旧吃着热干面 街道会再次人声鼎沸 我们会摘下口罩 去自己想去的地方 见自己想见的人', '七八天前就说应收尽收，现在做到了么！！！']"
220,https://m.weibo.cn/status/ItwasgEPv?mblogid=ItwasgEPv&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:32:38 +0800 2020,【#江西新增确诊32例#，#江西现首例死亡病例#】2020年2月9日0-24时，江西省报告新型冠状病毒肺炎新增确诊病例32例，新增死亡病例1例，新增治愈出院病例30例。新增确诊病例中，南昌市11例、新余市5例、上饶市5例、宜春市4例、赣州市2例、九江市1例、萍乡市1例、鹰潭市1例、吉安市1例、抚州市1例。新增治愈出院病例中，南昌市8例、新余市5例、上饶市5例、赣州市4例、宜春市4例、抚州市2例、九江市1例、吉安市1例。新增死亡病例为赣州市1例（林某某，女，79岁）。截至2月9日24时，江西省累计报告新型冠状病毒肺炎确诊病例771例（核减宜春市1例），其中重症病例57例，治愈出院病例102例，死亡病例1例。确诊病例中，南昌市189例（1例划归赣江新区）、新余市105例、上饶市103例、九江市101例、宜春市77例、赣州市71例、抚州市64例、萍乡市25例、吉安市18例、鹰潭市12例、景德镇市5例、赣江新区1例。治愈出院病例中，南昌市35例、新余市18例、上饶市12例、宜春市10例、抚州市9例、九江市7例、赣州市6例、吉安市2例、景德镇市1例、萍乡市1例、鹰潭市1例。目前追踪到密切接触者19427人，解除医学观察9735人，尚有9692人正在接受医学观察。,4598,789,263,"['“鄂”杀疫情 “赣”掉病毒', '死亡……江西挺住！！', '江苏的给江西加油', '江西新增人数也在减少，江西加油', '妈呀 江西加油加油加油加油加油加油加油加油挺住呀']"
221,https://m.weibo.cn/status/Itw5hkQdi?mblogid=Itw5hkQdi&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:19:53 +0800 2020,【#江苏新增确诊24例#，#江苏累计确诊492例#】2020年2月9日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例24例。其中，轻型病例4例，普通型病例20例。新增出院病例21例。新增确诊病例中，南京市7例、无锡市3例、徐州市4例、苏州市2例、南通市1例、连云港市3例、淮安市2例、盐城市1例、泰州市1例。其中，年龄最大的80岁，最小的7岁。男性12人，女性12人。所有病例均已在定点医院救治。截至2月9日24时，江苏省累计报告新型冠状病毒肺炎确诊病例492例。其中，轻型病例27例，普通型病例457例，重型病例5例，危重型病例3例。出院病例72例。确诊病例中，南京市78例、无锡市41例、徐州市60例、常州市31例、苏州市77例、南通市33例、连云港市35例、淮安市46例、盐城市18例、扬州市18例、镇江市12例、泰州市31例、宿迁市12例。重型病例中，南京市1例、徐州市1例、苏州市1例、南通市1例、盐城市1例。危重型病例中，徐州市1例、连云港市1例、淮安市1例。出院病例中，南京市22例、无锡市3例、徐州市8例、常州市6例、苏州市11例、南通市2例、连云港市4例、淮安市5例、盐城市3例、扬州市2例、镇江市1例、泰州市5例。目前，江苏省追踪到密切接触者10296人，已解除医学观察5070人，尚有5226人在接受医学观察。,5445,990,288,"['新增人数在减少，江苏加油', '浙江来给隔壁兄弟加油了[加油][加油][加油]', '江苏也在缓和了！！！好样的！！！', '常州两天没有新增了，常州加油，江苏加油💪', '我们大江苏稳稳的！大镇江加油！自己感觉自己接触过病例的，就别出来了，拜托了！一起加油！']"
222,https://m.weibo.cn/status/Itw1MbMIq?mblogid=Itw1MbMIq&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:11:16 +0800 2020,【年后复工，转发收藏#上班全流程防疫指南#】出门前、上班途中、乘坐电梯、进入办公室…这些场景你都需要注意什么？年后复工，转存这份#上班防疫指南#↓↓#上班#,3401,893,3508,"['开了一个小时多的会议，从早上8点开始到现在，怎么投诉举报？', '请问如果被隔离，家里的宠物有没有妥善的安置手段呢', '我选择了辞职', '返工潮 大家都要注意安全啊！', '我们又延迟了一周上班了，还是蛮幸运的']"
223,https://m.weibo.cn/status/ItvYcyc4C?mblogid=ItvYcyc4C&luicode=10000011&lfid=1076032803301701,Mon Feb 10 09:02:28 +0800 2020,【#湖南新增确诊41例#，#湖南累计确诊879例#】2020年2月9日0-24时，湖南省报告新型冠状病毒肺炎新增确诊病例41例，新增重症病例9例，新增死亡病例0例，新增出院病例 27例。其中:新增确诊病例中，长沙市8例、株洲市3例、湘潭市3例、邵阳市2例、岳阳市9例、常德市6例、益阳市7例、永州市1例、娄底市2例。新增重症病例中，长沙市3例、衡阳市1例、湘潭市2例、邵阳市1例、岳阳市1例、娄底市1例。新增出院病例中，长沙市6例、株洲市1例、湘潭市1例、邵阳市3例、岳阳市7例、益阳市5例、永州市3例、湘西自治州1例。截至2月9日24时，湖南省累计报告新型冠状病毒肺炎确诊病例879例，累计报告重症病例117例，现有重症病例65例，死亡病例1例，出院病例186例。其中:确诊病例中，长沙市213例、衡阳市45例、株洲市61例、湘潭市31例、邵阳市89例、岳阳市124例、常德市72例、张家界市5例、益阳市53例、郴州市32例、永州市41例、怀化市39例、娄底市66例、湘西自治州8例。现有重症病例中，长沙市24例、衡阳市4例、株洲市6例、湘潭市5例、邵阳市4例、岳阳市2例、常德市5例、益阳市4例、永州市2例、怀化市3例、娄底市6例。出院病例中，长沙市33例、衡阳市14例、株洲市10例、湘潭市11例、邵阳市21例、岳阳市17例、常德市15例、张家界市2例、益阳市15例、郴州市8例、永州市13例、怀化市15例、娄底市8例、湘西自治州4例。目前追踪到密切接触者22289人，已解除医学观察14154人，尚有8135人正在接受医学观察。（王云娜）,4285,677,231,"['求大家多多关注特殊时期非肺炎病人吧 我们是脆弱的白血病人 看过《我不是药神》的都知道 我们离不开口罩 非常容易感染 但是现在很多病友口罩一个都买不到 都急疯了 还有血慌 全国各地血站缺血 很多病友血小板只有个位数 随时生命危险 希望大家能帮我们解决这两个问题 求求了', '湖南加油，湖南一定要挺住，湖南人顶起来', '保持下降趋势', '湖南治愈能力太强了，加油😊', '转@野孩子hanniblo 我是武汉市百步亭花园百步雅庭的居民,我是在绝望中写这些。 目前百步亭花园处于无人管的境地,因为万家宴导致很多人中招了这个肺炎,武汉市的相关领导为掩盖百步亭有很多人感染这个病毒的真相,百步亭一个网格一天只给一个核酸检测的名额,大量疑似和发热病人至今还在家,没有集中隔离！']"
224,https://m.weibo.cn/status/ItvX4v6UW?mblogid=ItvX4v6UW&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:59:41 +0800 2020,【#浙江新增确诊29例#，#浙江累计确诊1092例#】2020年2月9日0-24时，浙江省报告新型冠状病毒肺炎新增确诊病例29例，新增出院病例28例。其中：新增确诊病例中，杭州市2例、宁波市3例、温州市16例、嘉兴市2例、绍兴市3例、台州市3例；新增出院病例中，杭州市12例、宁波市2例、温州市8例、嘉兴市2例、金华市2例、台州市2例。截至2月9日24时，浙江省累计报告新型冠状病毒肺炎确诊病例1092例（杭州市核减12例），现有重症病例80例（其中危重24例），累计出院201例。其中：确诊病例中，杭州市155例、宁波市149例、温州市464例、湖州市10例、嘉兴市40例、绍兴市41例、金华市53例、衢州市15例、舟山市7例、台州市141例、丽水市17例；重症病例中，杭州市15例、宁波市9例、温州市28例、湖州市1例、嘉兴市6例、绍兴市5例、金华市5例、舟山市1例、台州市9例、丽水市1例；出院病例中，杭州市41例、宁波市15例、温州市78例、湖州市1例、嘉兴市3例、绍兴市8例、金华市15例、衢州市3例、舟山市5例、台州市27例、丽水市5例。全省共追踪到密切接触者30795人，当日解除医学观察2508人，尚有13293人正在接受医学观察。,6341,1002,286,"['浙江新增越来越缓和了 好兆头！', '浙江加油！希望能早日开学今天上网课的高三被卡爆了', '隔壁江苏给浙江加油', '全国确诊400个的时候我紧张的要命，现在都40000了，我反而没啥感觉了，是麻木了吗？', '出院的慢慢多了[加油]']"
225,https://m.weibo.cn/status/ItvVMFNPz?mblogid=ItvVMFNPz&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:56:31 +0800 2020,【#青海连续四天无新增病例#】记者从青海省卫健委获悉，2月9日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。当日无新增确诊病例和疑似病例。青海已连续四天无新增病例。截至2月9日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例1例，死亡病例0例，出院病例3例。累计确诊病例中，西宁市15例，海北州3例，尚有15例确诊患者住院治疗。目前累计追踪到密切接触者433人，已解除医学观察45人，尚有388人正在接受医学观察。（姜峰）,4600,572,161,"['给青海赞一波，继续保持，其他省加油！', '没有就是好消息', '青海：西藏我要追上你了！你也要加油往前冲！', '青海真棒👍 👍', '挺住，云南，青海，西藏都挺住了']"
226,https://m.weibo.cn/status/ItvVsCHEF?mblogid=ItvVsCHEF&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:55:43 +0800 2020,【务必正确使用酒精！杭州一市民#酒精消毒后烤电暖气全身着火#】8日中午，杭州市民小张正在对头、面、颈、四肢以及衣物表面进行酒精消毒，因为天冷站在大功率电暖气边上擦拭，结果擦拭的酒精在电暖气的作用下遇热挥发，引燃衣物，小张头面颈、四肢、呼吸道等多处火焰烧伤，判断为15%的Ⅱ-Ⅲ度烧伤。医生表示这是酒精没有完全挥发遇高温导致的。（钱江晚报）,41306,4419,8275,"['酒精闪点16℃，75%酒精闪点22℃。', '好危险，都要注意安全', '武汉也有酒精消毒结果起火了，普通家庭无感染者注意家庭通风就行了，把病毒浓度降低就行了，没必要这么恐慌！', '还是希望媒体科普下这个东西，特别是喷雾酒精，特别容易造成爆炸，有人全屋酒精消毒以后开空调也容易引起爆炸，这东西有的老百姓不懂。', '一再强调酒精喷洒危险，可还是有人不在意']"
227,https://m.weibo.cn/status/ItvR1uS3y?mblogid=ItvR1uS3y&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:44:47 +0800 2020,【#安徽报告新增确诊病例51例#，#安徽累计确诊病例830例#】2020年2月9日0-24时，安徽省报告新增确诊病例51例，新增疑似病例61例，新增危重病例1例，新增治愈出院病例14例，新增死亡病例2例。新增确诊病例中，合肥11例、亳州5例、宿州3例、蚌埠11例、阜阳7例、淮南1例、滁州1例、六安3例、芜湖1例、宣城1例、铜陵1例、池州3例、安庆3例，除危重病例外，其余均病情平稳。新增疑似病例中，合肥4例、淮北3例、宿州2例、蚌埠25例、阜阳5例、淮南1例、六安11例、马鞍山1例、芜湖1例、铜陵4例、池州2例、安庆2例。新增治愈出院病例中，淮北3例、宿州2例、阜阳2例、淮南1例、安庆6例。新增死亡病例中，蚌埠2例。截至2月9日24时，安徽省累计报告确诊病例830例，累计治愈出院病例73例，累计死亡病例3例，累计医学观察密切接触者17384人。累计确诊病例中，其中合肥147例、淮北23例、亳州92例、宿州31例、蚌埠126例、阜阳125例、淮南23例、滁州12例、六安57例、马鞍山31例、芜湖30例、宣城6例、铜陵25例、池州15例、安庆78例、黄山9例。截至2月9日24时，安徽省在院治疗确诊病例754例，其中危重症病例7例。2月10日即将治愈出院16例，其中合肥4例、淮北1例、亳州2例、宿州1例、蚌埠1例、六安1例、滁州1例、池州2例、安庆3例。死亡病例病情介绍：患者杨某某，男，79岁，蚌埠市人，2月6日确诊，入住蚌医一附院（省级新冠肺炎重症集中收治基地医院），临床为危重症。患者既往有2型糖尿病、高血压病、冠状动脉粥样硬化性心脏病、运动神经元病。蚌医一附院第一时间组织专家组和重症治疗小组会商病情，全力进行救治，同时国家和省卫生健康委分别委派了专家指导诊疗。2月9日7：20突发心跳骤停，经抢救无效死亡。患者赵某某，男，81岁，蚌埠市人，2月1日确诊，入住蚌埠市传染病医院，2月6日转入蚌医一附院（省级新冠肺炎重症集中收治基地医院），临床为危重症。患者既往有2型糖尿病、高血压病。蚌医一附院第一时间组织专家组和重症治疗小组会商病情，全力进行救治，同时国家和省卫生健康委分别委派了专家指导诊疗。2月9日上午11：30突发心跳骤停，经抢救无效死亡。,9143,2946,579,"['果然，大家都在等安徽，安徽没让你们失望', '求大家多多关注特殊时期非肺炎病人吧 我们是脆弱的白血病人 看过《我不是药神》的都知道 我们离不开口罩 非常容易感染 但是现在很多病友口罩一个都买不到 都急疯了 还有血慌 全国各地血站缺血 很多病友血小板只有个位数 随时生命危险 希望大家能帮我们解决这两个问题 求求了', '蚌埠前期防疫不力，政策一言难尽，部分民众不重视，导致现在数据一骑绝尘。防疫千万条，隔离第一条。千万劝好家里老人，不能再升了啊啊啊啊！简直了！', '蚌埠果然超过阜阳了', '安徽真的没完没了']"
228,https://m.weibo.cn/status/ItvJyugyP?mblogid=ItvJyugyP&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:26:23 +0800 2020,【独家丨湖北#仙桃回应医用防护服生产问题#】近日，有媒体报道《湖北仙桃仅批准10家公司生产医用防护服》。眼下武汉和湖北各大医院无不急缺医用防护服，不少人质疑：仙桃的相关企业为啥被要求停产整顿？记者一行赶赴仙桃进行了采访。详戳↓↓（贺广华、侯琳良） 医疗物资如此缺，企业为何停业整顿？湖北仙桃回应,7085,1462,453,"['现在没有买到口罩的请点赞', '湖北红十字会真的对不起一线医护人员', '仙桃生产防护服，但是医用防护服只是其实一个细分类别，且有能力生产医用防护服的工厂特别少。大部分都是生产民用防护服、隔离衣、工业防护服。医用防护服的生产过程20多道工序且标准高（毕竟要先支援第一线，不能防护能力不行吧。）我觉得政府把控的对。生产医用防护服的本来全国就没有多少家。', '不是天天喊紧张吗？', '。。。防护服 口罩。。。某会出来挨打']"
229,https://m.weibo.cn/status/ItvIdt6ZV?mblogid=ItvIdt6ZV&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:23:05 +0800 2020,"【#河南新增确诊40例#，#河南累计确诊1073例#】2020年2月9日0-24时，河南省新增新型冠状病毒肺炎确诊病例40例,新增出院病例38例。新增确诊病例中，信阳市15例（含固始县5例）、驻马店市7例、郑州市4例、周口市3例、平顶山市2例、洛阳市2例、新乡市2例（含长垣市1例）、濮阳市1例、安阳市1例、商丘市1例、南阳市1例、焦作市1例。截至2月9日24时，全省累计报告新型冠状病毒肺炎确诊病例1073例，现有重症病例63例，现有危重病例31例，累计死亡病例6例，累计治愈病例169例。其中：确诊病例中，信阳市220例（含固始县23例）、南阳市134例（含邓州市17例）、郑州市130例（含巩义市8例）、驻马店市123例（含新蔡县10例）、商丘市83例（含永城市14例）、周口市65例（含鹿邑县6例）、平顶山市52例（含汝州市1例）、新乡市46例（含长垣市6例）、安阳市45例（含滑县2例）、许昌市31例、漯河市30例、洛阳市27例、焦作市25例、开封市24例（含兰考县5例）、鹤壁市17例、濮阳市10例、三门峡市7例、济源示范区4例。目前累计追踪到密切接触者24627人，2月9日已解除观察3890人，诊断为疑似56人，共有10199人正在接受医学观察。",9603,1390,444,"['河南真的要感谢有一个硬核省长，河南的省长真的太牛逼了！', '大河南太难了，给我刹住啊', '一直在减少就是好消息🙏🙏', '信阳挺住呀🙏🙏🙏🙏', '南阳真棒！信阳加油(ง •̀_•́)ง']"
230,https://m.weibo.cn/status/ItvEPodJR?mblogid=ItvEPodJR&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:14:44 +0800 2020,【9日12时至24时，#云南新增病例为零#】2月9日12时至24时，云南省报告新型冠状病毒肺炎新增病例为零。全省累计报告确诊病例141例，除治愈出院者外，现均在定点医院接受隔离治疗。现有危重3例，重症14例，治愈出院18例，疑似病例125例，无死亡病例。密切接触者当日解除医学观察454 人，正在观察2984人。确诊病例中，昆明市42例、西双版纳州15例、玉溪市14例、昭通市12例、曲靖市11例、大理州11例、保山市9例、丽江市7例、红河州5例、德宏州5例、楚雄州4例、普洱市4例、文山州1例、临沧市1例。（徐元锋）,31124,4441,516,"['评论里抓着那些归还口罩的，大理做错了，但是已经迅速落实归还，负责人也下台了，云南接纳了大批武汉滞留旅客，遣返回国的也有空投在云南，安置管理得很好，怎么就没人看得到', '终于出现0了，虽然不是我们省，加油啊，云南！', '云南一定要挺住，云南人顶起来🙏', '云南牛逼！！！！！', '河南人民向云南人民发来贺电！']"
231,https://m.weibo.cn/status/ItvAx9cB6?mblogid=ItvAx9cB6&luicode=10000011&lfid=1076032803301701,Mon Feb 10 08:04:09 +0800 2020,"【#黑龙江新增确诊24例#，#黑龙江累计确诊331例#】2020年2月9日0-24时,黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例24例。新增出院病例2例。新增死亡病例1例。新增疑似病例65例。截至2月9日24时,黑龙江省报告新型冠状病毒感染的肺炎确诊病例331例，其中：哈尔滨市128例、双鸭山市38例、绥化市37例、鸡西市34例、齐齐哈尔市30例、佳木斯市14例、七台河市14例、大庆市13例、牡丹江市12例、鹤岗市5例、黑河市4例、大兴安岭地区2例；现有重症病例44例。死亡病例7例，分别为绥化市确诊病例3例、大庆市确诊病例1例、双鸭山市确诊病例2例、齐齐哈尔市确诊病例1例。治愈出院病例15例，分别为哈尔滨市传染病医院7例、黑龙江省传染病防治院2例、双鸭山市人民医院1例、佳木斯市传染病医院1例、绥化市第一医院1例、牡丹江市第二人民医院1例、鹤岗市传染病医院1例、鸡西市传染病医院1例。现有疑似病例224例。全省当日发热门诊诊疗人数1849人。目前追踪到密切接触者9922人, 已解除医学观察5516人，尚有4445人正在接受医学观察。",12164,1625,498,"['作为广东人我想说一句 这次瘟疫 对东北的报道真的太少了 他们的贡献真的不少于哪个省 请多一点关注 谢谢', '河南人民为黑龙江加油！', '黑龙江一定要挺住，黑龙江人顶起来', '能不能关注一下黑龙江，死亡率这么高，连热搜都不配上？我们人口少，派出得医护人员不比别人少，我们没有口罩，自己引进生产线，还要挨家的发酒精和口罩，已经积极的在控制了，却没人管？', '黑龙江加油 挺住 一定会好起来的']"
232,https://m.weibo.cn/status/Itvxr53Vo?mblogid=Itvxr53Vo&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:56:30 +0800 2020,【#湖北以外地区新增病例连降六天#】据国家卫健委数据统计，2月9日0—24时，全国湖北以外地区新增确诊病例444例，连续第6日呈下降态势。而过去6日这一数据分别为：890例(3日)、731例(4日)、707例(5日)、696例(6日)，558例（7日），509（8日）。,9778,1580,737,"['可是湖北的新增越来越多', '说说百步亭是怎么回事吧', '复工了人多了，', '好消息！降低之后，合力支援湖北！', '自我隔离20天后无异常却被强制隔离，如今面临更大感染风险。请帮帮我，帮我顶起来。首页有详细事件个过程。谢谢🙏🙏🙏']"
233,https://m.weibo.cn/status/ItvwcepV6?mblogid=ItvwcepV6&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:53:28 +0800 2020,【#全国累计治愈出院超3千例#】2月9日0—24时，当日新增治愈出院病例632例（湖北356例），解除医学观察的密切接触者29307人。截至2月9日24时，累计治愈出院病例3281例。,4881,743,319,"['加油，会越来越好[加油]', '怎么解决民用口罩问题，淘宝不发货或者没货，药店完全买不到或者被征收了，又说要我们带口罩，又不给我们买口罩，相信很多人再过几天都是要上班的，到时候没口罩，怎么办？不知道你们怎么想的，唉 帮忙顶上去⬆️', '只期望这样的消息越来越多，加油，挺住！', '请关注核实一下武汉百步亭社区。', '可以看看黑龙江省吗🙏🙏🙏确诊病例已经超过北京上海了！哈尔滨市的确诊病例在省会城市中已经第八了！省死亡率除湖北省全国第一！哈尔滨出动两千余名医护人员的医疗队，但是自己却没有足够的医疗团队，医疗物资']"
234,https://m.weibo.cn/status/Itvujdg5L?mblogid=Itvujdg5L&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:48:49 +0800 2020,【#全国新增确诊3062例#，#全国累计确诊超4万例#】2月9日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告，新增确诊病例3062例（湖北2618例），新增重症病例296例（湖北258例），新增死亡病例97例（湖北91例，安徽2例，黑龙江、江西、海南、甘肃各1例），新增疑似病例4008例（湖北2272例）。当日新增治愈出院病例632例（湖北356例），解除医学观察的密切接触者29307人。截至2月9日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例35982例（其中重症病例6484例），累计治愈出院病例3281例，累计死亡病例908例，累计报告确诊病例40171例（湖北核减87例，江西、甘肃各核减1例），现有疑似病例23589例。累计追踪到密切接触者399487人，尚在医学观察的密切接触者187518人。累计收到港澳台地区通报确诊病例64例：香港特别行政区36例（死亡1例），澳门特别行政区10例（治愈出院1例），台湾地区18例（治愈出院1例）。,6504,1050,677,"['救救广西吧，河池都安，医护人员都是用塑料袋啊，好心酸，给他们支援点医疗用品吧(顶我上去谢谢！)', '请核实“百步亭”有关问题！一场病毒防御战透视出政权管理者的优劣，谁在认真管理将人民利益放在第一位，谁在偷懒耍滑说假话掩盖事实真相一目了然。同胞们都要抗住，无论是病魔，还是舆情，都要理智，我知道问题要解决，非一蹴而就，我也是就事论事，我微博风格一向如此；并非带路党，请大家不喜勿喷！', '百步亭。只有文字，没有图片，视频等具体的相关信息。没有确凿证据之前，不可乱下定论。毕竟特殊时期，一切等调查。', '拜托关注武汉百步亭社区，不要让某些人带节奏。如果情况属实拜托尽快解决，不要给社会稳定留下隐患。', '百步亭，关注一下，谢谢']"
235,https://m.weibo.cn/status/Itvufoby7?mblogid=Itvufoby7&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:48:40 +0800 2020,【#3分钟记录疫情下的中国城市#】一场疫情，让这个春节里，每一片华灯璀璨的背后都附上一层阴霾。然而，无数人正在和时间赛跑，用双手支撑起双手，用生命点燃生命。3分钟记录疫情下的中国城市↓↓记住此刻，一起期待春暖花开那一天！#武汉加油#，中国加油！@新片场社区 人民日报的秒拍视频,78695,3518,12893,"['怎么解决民用口罩问题，淘宝不发货或者没货，药店完全买不到或者被征收了，又说要我们带口罩，又不给我们买口罩，相信很多人再过几天都是要上班的，到时候没口罩，怎么办？不知道你们怎么想的，唉 帮忙顶上去⬆️', '这次疫情，我们经济都崩了，如果那些官员依旧是免了再次异地就职，你们这样会让人心寒，愤怒的，他们能力这么差，不作为，为什么非得让他们担任官职呢？就是因为他们有后台，比如现在湖北省红十字会会长', '如果是真的，请关注一下武汉百步亭。', '关注一下百步亭，如果是假的就辟谣', '如果说万事开头难 那么请结尾一定要圆满[加油][加油][加油][加油]']"
236,https://m.weibo.cn/status/Itvr911PX?mblogid=Itvr911PX&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:41:01 +0800 2020,【#河南一医院院长拒戴口罩被停职#】2月8日，河南新郑，一女士途经道路卡点#被要求戴口罩时连说16个我不戴#。该女子情绪激动，自称新郑某医院领导，威胁现场工作人员，扬长而去。9日@郑州发布 通报，该女子存在不当言行，造成了不良影响，已暂停其副院长职务，市纪委监委已成立调查组调查。 豫视频的秒拍视频,703752,34853,7258,"['就这智力和素质怎么当上的副院长 ……', '人 类 迷 惑 行 为', '我希望是免……不是停', '院长不戴？', '真是不配！！！！怎么当上的院长？怎么让人民放心把生命交给这样的医院。']"
237,https://m.weibo.cn/status/Itvkog3BE?mblogid=Itvkog3BE&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:24:22 +0800 2020,【#北京发布10条疫情防控通告#：#北京严格居住小区封闭式管理#】2月9日，北京市新型冠状病毒感染的肺炎疫情防控工作领导小组办公室发布十条疫情防控通告。要求进一步严格小区（村）封闭管理，在出入口设置检查点，居住人员和车辆凭证出入，进入人员必须佩戴口罩并进行体温检测。无物业、无安保、开放式小区由属地街道（乡镇）负责落实封闭措施。还规定#人员抵京当天报告登记#，隐瞒、缓报、谎报有关信息或阻碍疫情防控工作人员履行职务的，依法依规追究责任。关于进一步加强社区（村）疫情防控工作的通告,4281,645,274,"['请核实“百步亭”有关问题！', '百步亭', '百步亭社区一天一个检测名额怎么回事？？？请派人核实', '咱先说说百步亭咋回事', '百步亭核实一下啊']"
238,https://m.weibo.cn/status/ItvbgoG3K?mblogid=ItvbgoG3K&luicode=10000011&lfid=1076032803301701,Mon Feb 10 07:01:54 +0800 2020,【答案来了！#小区出现确诊病例怎么办#？】医护会把病毒带出来吗？#邻居在居家隔离还能开窗吗#？买回家的食材会不会有新型冠状病毒？戳图了解社区防疫指南↓↓有用，转存！,44486,2727,5577,"['麻烦多多关注一下百步亭?看见很多人反应那里每天只有一个核酸检测名额，所以每天上报的人数就是＋1，那里是万家宴举办的地方，传染风险很大，而且大部分都是老人。没有任何带节奏的意思，求求各位嘴下留情别抬杠，我爱国爱党。只是希望国家能介入调查一下，如果真的没有人管的话，那势必是一个大隐患啊', '在？看看百步亭？真的假的给个话', '百步亭', '关注百步亭关注百步亭关注百步亭！！！！！', '不懂就问，百步亭是啥？']"
